time,agents_total_distance_moved,agents_total_task_amount_done,remaining_tasks,tasks_total_amount_left
1.0,0.5000000000000001,0.0,75,2385.5877744675045
2.0,1.1190451558484118,0.0,75,2385.5877744675045
3.0,2.078926108613036,0.0,75,2385.5877744675045
4.0,3.312879792281855,0.0,75,2385.5877744675045
5.0,4.9344495101820804,0.0,75,2385.5877744675045
6.0,6.8952162949322915,0.0,75,2385.5877744675045
7.0,9.016764396668378,0.0,75,2385.5877744675045
8.0,11.200128603171654,0.0,75,2385.5877744675045
9.0,13.427862295778512,0.0,75,2385.5877744675045
10.0,15.653150951882765,0.0,75,2385.5877744675045
11.0,17.874813164706495,0.0,75,2385.5877744675045
12.0,20.09286706646611,0.0,75,2385.5877744675045
13.0,22.307330698716925,0.0,75,2385.5877744675045
14.0,24.518222012806486,0.0,75,2385.5877744675045
15.0,26.7255588703256,0.0,75,2385.5877744675045
16.0,28.929359043557117,0.0,75,2385.5877744675045
17.0,31.12964021592248,0.0,75,2385.5877744675045
18.0,33.32641998242601,0.0,75,2385.5877744675045
19.0,35.51971585009703,0.0,75,2385.5877744675045
20.0,37.70954523842969,0.0,75,2385.5877744675045
21.0,39.89592547982069,0.0,75,2385.5877744675045
22.0,42.07887382000473,0.0,75,2385.5877744675045
23.0,44.258407418487856,0.0,75,2385.5877744675045
24.0,46.434543348978565,0.0,75,2385.5877744675045
25.0,48.607298599816815,0.0,75,2385.5877744675045
26.0,50.77669007440088,0.0,75,2385.5877744675045
27.0,52.94273459161202,0.0,75,2385.5877744675045
28.0,55.10544888623711,0.0,75,2385.5877744675045
29.0,57.264849609389074,0.0,75,2385.5877744675045
30.0,59.4208813877352,0.0,75,2385.5877744675045
31.0,61.5723830071896,0.0,75,2385.5877744675045
32.0,63.71937711854672,1.0,75,2384.5877744675045
33.0,65.86188625934706,1.0,75,2384.5877744675045
34.0,67.99993285444339,1.0,75,2384.5877744675045
35.0,70.13353921656424,1.0,75,2384.5877744675045
36.0,72.26272754687449,1.0,75,2384.5877744675045
37.0,74.38751993553319,2.0,75,2383.5877744675045
38.0,76.5079383622486,2.0,75,2383.5877744675045
39.0,78.62400469683041,2.0,75,2383.5877744675045
40.0,80.73574069973934,2.0,75,2383.5877744675045
41.0,82.8431680226337,2.0,75,2383.5877744675045
42.0,84.9463082089136,3.0,75,2382.5877744675045
43.0,87.04518269426211,3.0,75,2382.5877744675045
44.0,89.13981280718386,3.0,75,2382.5877744675045
45.0,91.23021976954101,3.0,75,2382.5877744675045
46.0,93.31642469708638,3.0,75,2382.5877744675045
47.0,95.39844859999401,4.0,75,2381.5877744675045
48.0,97.47631238338711,4.0,75,2381.5877744675045
49.0,99.55003684786324,4.0,75,2381.5877744675045
50.0,101.61964269001699,4.0,75,2381.5877744675045
51.0,103.68515050295997,5.0,75,2380.5877744675045
52.0,105.74658077683823,5.0,75,2380.5877744675045
53.0,107.6039538993471,5.0,75,2380.5877744675045
54.0,109.50729015624344,5.0,75,2380.5877744675045
55.0,111.25048874619117,5.0,75,2380.5877744675045
56.0,113.01764568823853,5.0,75,2380.5877744675045
57.0,114.84365604306383,6.0,75,2379.5877744675045
58.0,116.7496876163552,6.0,75,2379.5877744675045
59.0,118.74004641306375,6.0,75,2379.5877744675045
60.0,120.77160429601211,6.0,75,2379.5877744675045
61.0,122.79925438954572,6.0,75,2379.5877744675045
62.0,124.82301623261168,7.0,75,2378.5877744675045
63.0,126.8429092664623,7.0,75,2378.5877744675045
64.0,128.85895283514367,7.0,75,2378.5877744675045
65.0,130.87116618598162,7.0,75,2378.5877744675045
66.0,132.8795684700654,7.0,75,2378.5877744675045
67.0,134.88417874272875,8.0,75,2377.5877744675045
68.0,136.88501596402878,8.0,75,2377.5877744675045
69.0,138.8820989992223,8.0,75,2377.5877744675045
70.0,140.87544661923988,8.0,75,2377.5877744675045
71.0,142.86507750115737,8.0,75,2377.5877744675045
72.0,144.85101022866525,8.0,75,2377.5877744675045
73.0,146.8332632925356,9.0,75,2376.5877744675045
74.0,148.8118550910866,9.0,75,2376.5877744675045
75.0,150.78680393064485,9.0,75,2376.5877744675045
76.0,152.7581280260053,9.0,75,2376.5877744675045
77.0,154.72584550088897,9.0,75,2376.5877744675045
78.0,156.68997438839818,10.0,75,2375.5877744675045
79.0,158.65053263146987,10.0,75,2375.5877744675045
80.0,160.6075380833262,10.0,75,2375.5877744675045
